CustomerID,Age,Gender,City,AnnualIncome,MembershipTier,PreferredChannel,TenureMonths,RecencyDays,Frequency,MonetaryTotal,AvgBasketValue
CUST-10299,52.0,Female,Seattle,34853.95,Basic,In-Store,24,37,22,639.66,28.36
CUST-10648,48.0,Male,Houston,110600.47,Basic,Online,23,70,5,2725.04,264.17
CUST-10989,45.0,Female,Miami,15000.0,Gold,Online,1,105,3,158.78,71.87
CUST-11047,25.0,Female,Miami,42967.3,Basic,Online,23,27,16,645.36,14.19
CUST-10371,50.0,Female,Chicago,85188.81,Silver,Mobile App,49,8,22,3685.63,150.41
CUST-10837,33.0,Female,Phoenix,39830.26,Basic,Online,2,78,0,1.65,67.36
CUST-10968,32.0,Male,Atlanta,21514.87,Gold,In-Store,6,59,3,116.34,14.31
CUST-10764,22.0,Female,Miami,62050.73,Gold,In-Store,5,98,1,108.85,62.36
CUST-10499,47.0,Female,Miami,80776.64,Silver,Online,43,0,24,6550.55,162.12
CUST-10766,36.0,Male,Los Angeles,63093.23,Silver,In-Store,8,92,2,167.28,79.15
CUST-10301,47.0,Male,Houston,36866.1,Platinum,Mobile App,31,37,11,576.33,24.45
CUST-10349,55.0,Female,Houston,68945.29,Basic,Online,21,6,18,6350.81,86.45
CUST-10731,54.0,Male,Boston,87558.63,Basic,Online,20,37,7,1968.56,320.94
CUST-10594,65.0,Female,Boston,133907.44,Silver,Online,41,79,7,2877.13,464.09
CUST-10832,34.0,Male,Phoenix,47693.575,Platinum,Online,3,87,2,200.42,67.8
CUST-11029,27.0,Female,Miami,41740.4,Basic,Online,1,6,13,566.97,51.76
CUST-10438,54.0,Male,Phoenix,115120.36,Gold,Mobile App,76,2,23,2631.6,152.25
CUST-10106,33.0,Male,Phoenix,33720.69,Basic,Online,23,29,7,813.39,26.72
CUST-10890,31.0,Male,Boston,53944.61,Basic,Mobile App,2,84,2,75.27,75.43
CUST-10753,35.0,Female,Atlanta,55032.76,Silver,Online,9,10,1,0.0,58.18
CUST-10775,34.0,Male,Boston,66346.82,Platinum,Online,1,62,0,98.52,22.25
CUST-10899,25.0,Male,Atlanta,38052.79,Platinum,In-Store,2,90,2,161.96,47.7
CUST-10334,42.0,Male,Los Angeles,35747.46,Silver,Online,24,30,5,870.3,22.93
CUST-10569,37.0,Female,Miami,82143.95,Silver,In-Store,31,93,5,1420.14,197.79
CUST-10064,18.0,Female,New York,43405.08,Gold,Mobile App,44,36,10,636.02,19.87
CUST-10025,40.0,Female,Miami,40990.58,Silver,Mobile App,26,37,19,405.35,20.3
CUST-11127,26.0,Male,Houston,48426.9,Basic,Online,24,18,13,1244.8,43.83
CUST-10921,24.0,Male,Austin,35273.94,Basic,Online,7,79,2,195.27,68.96
CUST-10907,41.0,Male,Austin,34337.77,Gold,Online,3,151,2,198.14,46.54
CUST-11173,22.0,Female,New York,47024.66,Silver,Online,11,7,19,849.2,42.53
CUST-10676,34.0,Male,Austin,85960.47,Basic,Online,9,81,6,1946.87,309.75
CUST-10862,23.0,Female,Portland,57831.25,Silver,Mobile App,3,71,1,124.51,74.1
CUST-10164,32.0,Female,Austin,37988.95,Silver,In-Store,24,54,13,775.19,16.11
CUST-10635,49.0,Male,Atlanta,52668.08,Basic,Mobile App,40,33,6,1896.32,324.88
CUST-10884,32.0,Male,Austin,28703.48,Basic,Mobile App,3,78,2,138.1,56.01
CUST-10412,51.0,Female,Houston,126154.95,Basic,Online,59,11,36,3088.2,114.74
CUST-10365,45.0,Female,Chicago,70732.96,Basic,In-Store,73,14,17,5484.22,79.64
CUST-10695,52.0,Male,Seattle,135254.51,Basic,In-Store,21,29,8,1959.95,349.58
CUST-11069,27.0,Female,Chicago,34268.99,Basic,Mobile App,20,12,17,1015.14,38.29
CUST-10990,22.0,Male,Los Angeles,23414.68,Basic,In-Store,1,74,2,65.21,47.72
CUST-10400,57.0,Male,Denver,132723.96,Basic,Mobile App,5,7,34,3818.36,172.07
CUST-11082,28.0,Male,Portland,59112.56,Gold,Online,15,16,24,1556.74,28.56
CUST-11187,29.0,Male,Seattle,61028.37,Basic,In-Store,15,13,19,1130.01,37.98
CUST-10033,51.0,Male,Atlanta,35313.86,Silver,Online,23,31,16,718.89,24.92
CUST-11133,26.0,Male,Miami,52525.38,Gold,Online,1,22,19,713.64,31.6
CUST-11179,18.0,Male,Chicago,30551.41,Gold,Online,18,22,9,945.26,31.24
CUST-10646,56.0,Male,Houston,93587.11,Silver,Mobile App,25,40,5,2596.43,292.52
CUST-10344,50.0,Male,Atlanta,111888.14,Platinum,Mobile App,41,19,37,3218.16,48.17
CUST-11044,26.0,Female,Denver,43671.89,Platinum,Online,14,0,20,525.21,43.07
CUST-10589,55.0,Male,Denver,133979.1,Basic,Online,36,29,5,2661.9,475.63
CUST-10532,57.0,Male,Houston,104268.95,Silver,In-Store,55,19,32,2117.05,133.77
CUST-10035,53.0,Male,Chicago,58404.73,Basic,Mobile App,44,19,15,687.85,31.95
CUST-10822,29.0,Female,Phoenix,54801.03,Silver,In-Store,3,96,2,128.2,43.6
CUST-10760,26.0,Male,Atlanta,38884.08,Gold,Online,4,80,2,162.01,72.59
CUST-10152,39.0,Male,Portland,22308.51,Gold,Mobile App,41,19,12,279.79,30.12
CUST-10752,22.0,Female,Houston,23275.35,Gold,In-Store,6,60,2,143.98,57.53
CUST-10315,61.0,Female,Atlanta,42894.93,Gold,Online,26,17,10,444.64,26.61
CUST-10237,36.0,Female,Austin,57855.51,Silver,Online,46,40,11,911.13,18.75
CUST-10022,42.0,Male,Atlanta,32964.89,Basic,In-Store,23,28,14,315.99,26.7
CUST-11121,26.0,Male,Miami,59261.06,Gold,Mobile App,19,0,9,1701.11,23.25
CUST-11031,33.0,Female,Houston,41447.57,Silver,Online,7,11,14,1183.37,31.61
CUST-10096,48.0,Female,New York,46132.95,Basic,Mobile App,37,7,21,628.0,36.99
CUST-10798,30.0,Female,Los Angeles,33909.3,Gold,In-Store,4,62,1,152.86,50.8
CUST-10186,32.0,Female,Denver,32184.29,Basic,In-Store,21,30,17,623.13,16.46
CUST-10573,67.0,Female,Boston,107599.86,Basic,Mobile App,30,81,9,3242.05,336.9
CUST-10531,48.0,Female,Boston,105465.58,Gold,Online,81,12,35,4469.07,176.46
CUST-10813,47.0,Male,Houston,42758.13,Gold,Mobile App,4,65,0,69.1,51.12
CUST-10456,35.0,Female,Houston,82914.57,Silver,Online,57,20,38,1991.64,110.19
CUST-10566,49.0,Male,Denver,124724.64,Basic,Online,6,69,4,2349.93,333.97
CUST-10359,36.0,Male,Austin,54674.81,Silver,Mobile App,42,0,27,3447.77,178.32
CUST-10472,60.0,Female,Austin,105539.38,Silver,Online,55,5,29,4925.27,176.4
CUST-10333,46.0,Female,Miami,38512.5,Gold,Online,46,30,21,1017.12,24.73
CUST-10919,26.0,Non-Binary,Denver,33218.96,Silver,Online,4,120,4,110.39,44.9
CUST-10818,34.0,Male,Portland,64743.48,Basic,Online,6,32,4,167.22,50.63
CUST-10610,62.0,Female,Portland,89455.31,Platinum,In-Store,14,24,5,2063.6,630.84
CUST-10855,25.0,Female,Chicago,44104.79,Silver,In-Store,3,29,0,97.93,63.79
CUST-10303,32.0,Male,Portland,46806.7,Silver,In-Store,11,18,13,932.62,37.86
CUST-10340,39.0,Male,Los Angeles,45851.31,Basic,In-Store,36,29,7,525.06,28.43
CUST-10295,35.0,Male,Denver,41059.48,Silver,Online,1,31,18,822.85,33.0
CUST-10031,62.0,Female,New York,29386.07,Gold,In-Store,21,38,9,739.22,18.42
CUST-10254,28.0,Male,Los Angeles,25012.84,Silver,Mobile App,34,14,12,868.98,18.96
CUST-11073,19.0,Male,Denver,27340.41,Basic,Online,17,6,19,689.16,27.89
CUST-10744,34.0,Female,Los Angeles,46943.03,Basic,In-Store,7,115,3,233.89,18.39
CUST-10258,36.0,Non-Binary,Boston,41820.82,Gold,In-Store,6,42,15,831.38,34.97
CUST-10199,46.0,Female,Miami,29511.49,Silver,Online,30,35,25,615.42,14.7
CUST-10429,44.0,Male,Seattle,106604.04,Silver,Mobile App,51,12,32,3786.52,68.78
CUST-10146,50.0,Female,Austin,30717.32,Silver,In-Store,27,5,1,513.48,23.44
CUST-10432,66.0,Male,Houston,88889.75,Basic,Online,45,6,28,5383.19,165.23
CUST-10074,36.0,Female,Denver,47158.87,Gold,Online,43,0,15,541.86,22.85
CUST-10925,25.0,Female,Austin,33978.54,Silver,Online,1,102,1,37.98,32.66
CUST-11180,22.0,Female,Atlanta,36633.39,Gold,In-Store,17,6,20,1125.52,30.83
CUST-10900,27.0,Male,Boston,46647.73,Silver,Online,4,96,4,89.15,25.32
CUST-10829,30.0,Male,New York,61078.16,Basic,In-Store,8,96,1,0.0,5.0
CUST-10055,28.0,Male,Denver,48281.86,Gold,In-Store,49,19,24,773.99,25.52
CUST-11004,22.0,Male,Los Angeles,48285.43,Gold,In-Store,24,17,21,0.0,25.6
CUST-10637,46.0,Female,Chicago,90639.38,Silver,Mobile App,40,79,4,1752.51,308.94
CUST-10678,50.0,Female,Phoenix,112965.1,Basic,Online,18,43,6,3809.77,345.3
CUST-11084,25.0,Male,Portland,48246.4,Basic,Mobile App,25,0,19,716.71,11.05
CUST-10705,46.0,Female,Boston,110291.17,Basic,In-Store,28,85,2,1630.91,463.82
CUST-10937,24.0,Female,New York,46980.8,Silver,Online,5,104,2,111.85,53.24
CUST-10441,45.0,Male,Phoenix,128178.58,Basic,Online,53,13,33,6125.02,195.02
CUST-11074,27.0,Male,Seattle,44982.24,Silver,In-Store,17,9,12,1054.79,19.17
CUST-10004,27.0,Female,Chicago,47122.22,Basic,Online,33,31,13,736.76,21.92
CUST-10221,47.0,Female,Boston,40958.37,Basic,Mobile App,20,6,9,649.28,30.43
CUST-11016,28.0,Female,Chicago,45507.66,Silver,Online,11,24,27,520.41,20.59
CUST-11199,24.0,Male,Houston,33326.19,Silver,In-Store,18,18,13,1341.94,27.23
CUST-10974,42.0,Male,Houston,45081.01,Platinum,In-Store,5,97,2,114.38,67.58
CUST-11000,29.0,Female,Phoenix,30849.6,Gold,Online,1,73,2,148.6,71.61
CUST-11113,23.0,Male,Miami,49512.32,Basic,Online,25,20,17,1111.1,26.87
CUST-10328,50.0,Female,Denver,46531.02,Platinum,Online,1,17,21,621.7,29.75
CUST-11056,27.0,Male,Miami,43271.52,Gold,Mobile App,19,16,14,1272.64,55.66
CUST-10697,36.0,Male,Portland,133986.63,Basic,Mobile App,42,58,3,3113.33,392.7
CUST-10130,43.0,Non-Binary,Chicago,48166.45,Basic,Mobile App,37,28,11,814.9,23.26
CUST-10390,59.0,Male,Seattle,88160.58,Gold,Online,51,13,35,4940.61,146.11
CUST-10076,25.0,Female,Miami,44109.13,Silver,In-Store,38,50,13,679.29,26.27
CUST-11087,26.0,Non-Binary,Austin,36261.84,Silver,Mobile App,18,5,23,355.15,47.2
CUST-10761,31.0,Male,Seattle,39704.98,Platinum,Online,5,56,3,52.24,41.35
CUST-11050,21.0,Female,Austin,47658.21,Basic,Mobile App,7,20,22,960.82,17.51
CUST-10204,35.0,Male,Austin,40651.66,Basic,Online,40,1,19,429.72,39.86
CUST-10857,41.0,Male,New York,37977.84,Silver,Online,3,43,2,175.27,67.75
CUST-10898,41.0,Male,Seattle,47398.82,Basic,In-Store,1,70,1,105.53,44.68
CUST-10923,26.0,Male,Boston,39078.18,Basic,Mobile App,2,7,3,204.7,52.97
CUST-10614,40.0,Female,Phoenix,102301.63,Basic,Online,17,51,9,2244.19,277.67
CUST-10057,50.0,Male,Denver,34955.17,Gold,In-Store,25,26,14,663.16,29.02
CUST-10915,47.0,Male,Seattle,56813.78,Silver,In-Store,2,137,0,82.48,67.63
CUST-10289,46.0,Male,Phoenix,21300.15,Basic,Online,21,20,9,611.36,5.0
CUST-10378,45.0,Female,Houston,105111.83,Gold,Mobile App,49,2,26,5045.13,122.56
CUST-10296,50.0,Female,Boston,39769.08,Silver,Online,43,20,15,775.7,19.55
CUST-10492,48.0,Female,Austin,92481.51,Basic,In-Store,63,14,16,2640.25,115.64
CUST-11005,21.0,Male,Boston,35821.15,Platinum,Online,21,19,15,660.69,45.91
CUST-10462,45.0,Female,Austin,114864.28,Basic,Online,45,7,30,3413.9,162.34
CUST-10362,58.0,Female,Denver,101076.54,Silver,In-Store,59,0,23,5938.94,143.68
CUST-10587,73.0,Male,Miami,97001.07,Basic,In-Store,23,27,8,2388.58,385.45
CUST-10215,39.0,Female,Seattle,48686.17,Basic,In-Store,12,27,22,588.89,36.78
CUST-10198,42.0,Male,Boston,51421.73,Silver,Online,46,14,10,310.35,23.12
CUST-10018,44.0,Non-Binary,Boston,38197.87,Silver,Online,16,31,18,624.13,27.01
CUST-10193,24.0,Female,Portland,32795.71,Basic,Online,51,9,12,654.16,25.99
CUST-10151,45.0,Male,Denver,42764.53,Gold,Online,29,27,19,881.27,43.09
CUST-10373,39.0,Male,Denver,101054.92,Silver,Online,30,15,18,4469.09,195.08
CUST-10544,39.0,Female,Austin,94131.31,Gold,Online,32,0,32,3291.19,154.9
CUST-10112,23.0,Female,Phoenix,27445.79,Silver,In-Store,27,15,14,868.5,37.88
CUST-10079,36.0,Male,Houston,48038.13,Silver,In-Store,22,18,15,402.49,37.09
CUST-10502,39.0,Male,Seattle,123570.39,Silver,Online,66,11,20,3463.02,116.21
CUST-10593,42.0,Male,Miami,85055.54,Silver,Online,26,67,2,2827.6,244.43
CUST-10475,39.0,Female,Boston,74573.09,Gold,In-Store,39,19,33,4440.76,138.0
CUST-10856,20.0,Male,Miami,46043.66,Basic,Online,7,59,2,49.45,71.88
CUST-10366,49.0,Male,Boston,98820.71,Basic,In-Store,46,8,23,4044.78,96.35
CUST-10797,22.0,Male,Boston,44782.15,Basic,In-Store,8,73,2,103.46,44.03
CUST-11020,19.0,Non-Binary,Denver,49934.63,Gold,Mobile App,6,8,22,1062.17,45.9
CUST-10121,38.0,Female,Portland,29475.32,Silver,Online,8,1,18,727.89,18.56
CUST-10515,39.0,Male,Atlanta,107159.73,Silver,Online,42,4,27,2611.24,186.81
CUST-10592,31.0,Female,Phoenix,71066.38,Basic,Online,20,86,8,3194.14,408.26
CUST-10782,26.0,Female,Portland,42341.39,Platinum,Online,3,92,4,0.0,39.53
CUST-10494,48.0,Male,Austin,96713.95,Silver,In-Store,42,3,24,4889.59,202.61
CUST-11091,23.0,Female,Houston,42510.12,Basic,Online,6,3,24,1025.67,34.95
CUST-10613,71.0,Male,Austin,133149.34,Basic,Mobile App,26,27,6,2785.1,557.56
CUST-10251,38.0,Non-Binary,Portland,15000.0,Basic,Mobile App,26,17,20,860.46,22.61
CUST-10001,46.0,Female,Miami,51596.1,Basic,In-Store,18,3,22,639.59,20.8
CUST-10168,52.0,Female,Los Angeles,54102.92,Gold,Mobile App,39,24,17,914.66,19.82
CUST-10355,49.0,Male,Los Angeles,112625.06,Silver,Online,52,14,26,3221.7,154.09
CUST-10484,49.0,Male,Seattle,53420.89,Silver,Online,78,0,35,3165.78,135.32
CUST-10908,36.0,Male,Austin,55893.73,Silver,Mobile App,9,108,3,115.05,42.36
CUST-10791,28.0,Male,Phoenix,48348.56,Silver,In-Store,2,113,1,127.68,74.4
CUST-10306,41.0,Female,Atlanta,40249.92,Basic,Online,44,23,20,569.43,29.78
CUST-11003,22.0,Female,Phoenix,50997.84,Silver,Mobile App,14,5,16,858.53,50.67
CUST-10239,51.0,Non-Binary,Austin,35858.79,Platinum,Mobile App,18,15,7,621.7,11.43
CUST-10823,38.0,Female,Phoenix,22864.79,Basic,Online,1,53,2,39.1,41.55
CUST-10834,46.0,Female,Miami,50856.95,Basic,Online,4,90,1,133.23,58.09
CUST-10269,37.0,Male,Chicago,42389.78,Gold,Mobile App,9,40,11,1034.71,27.74
CUST-10155,55.0,Female,Chicago,55414.09,Silver,Online,42,28,15,168.74,28.79
CUST-10743,25.0,Male,Atlanta,48681.51,Basic,In-Store,7,101,2,109.64,93.9
CUST-10887,40.0,Male,Portland,31278.3,Silver,In-Store,6,118,1,88.07,36.35
CUST-10115,33.0,Male,Denver,37970.66,Basic,In-Store,10,27,17,923.01,32.06
CUST-10976,38.0,Male,Atlanta,23431.24,Silver,Mobile App,1,43,1,125.48,61.94
CUST-10211,49.0,Male,Miami,52913.01,Basic,Online,30,23,17,195.27,42.37
CUST-10227,36.0,Female,Boston,43991.68,Basic,Online,26,4,15,511.88,20.23
CUST-10909,29.0,Non-Binary,Los Angeles,35327.72,Basic,Mobile App,5,67,1,154.3,53.17
CUST-10870,44.0,Male,Chicago,36241.15,Basic,Online,3,101,3,50.53,75.22
CUST-11152,28.0,Female,Miami,45914.01,Gold,Online,10,18,14,672.99,16.43
CUST-10300,40.0,Male,Phoenix,33112.65,Silver,Online,1,22,12,861.65,31.05
CUST-10478,47.0,Female,Chicago,126633.37,Basic,In-Store,64,6,28,3947.19,69.33
CUST-10356,31.0,Male,Chicago,71636.93,Silver,Online,36,4,29,2976.97,154.45
CUST-11164,21.0,Male,Austin,46140.31,Gold,In-Store,21,28,24,766.94,38.95
CUST-10673,68.0,Female,Chicago,96296.23,Basic,Online,29,84,7,2714.49,385.98
CUST-10260,34.0,Female,Houston,31041.56,Basic,In-Store,12,31,26,769.48,39.17
CUST-10889,27.0,Male,Denver,53388.93,Basic,In-Store,8,50,1,163.98,46.4
CUST-10631,44.0,Female,Phoenix,80958.05,Silver,Online,24,50,3,1242.37,271.36
CUST-11061,24.0,Male,Los Angeles,39482.22,Basic,Online,12,25,21,1044.66,39.85
CUST-11116,23.0,Male,Atlanta,38394.48,Gold,Mobile App,31,6,22,847.18,35.37
CUST-10335,34.0,Male,Los Angeles,34300.86,Basic,Online,35,33,19,606.58,27.93
CUST-11026,24.0,Female,New York,42350.0,Silver,In-Store,4,31,13,904.24,32.36
CUST-10975,32.0,Female,Austin,39152.82,Silver,Online,6,95,1,138.18,59.12
CUST-10671,54.0,Male,Seattle,171309.41,Gold,Online,23,56,4,2195.43,363.52
CUST-11025,22.0,Male,Seattle,34059.18,Basic,In-Store,3,29,19,1113.09,27.89
CUST-11066,25.0,Female,Los Angeles,47908.82,Gold,Online,19,13,10,1017.63,62.52
CUST-10547,33.0,Non-Binary,Boston,122919.0,Silver,Online,59,24,27,2901.75,117.69
CUST-10145,39.0,Female,Atlanta,48102.35,Silver,In-Store,38,20,17,696.0,15.43
CUST-10581,60.0,Non-Binary,Portland,104723.38,Basic,Online,24,24,5,2628.82,351.53
CUST-10330,35.0,Male,Phoenix,30229.19,Gold,Online,45,24,21,1154.94,21.73
CUST-11035,25.0,Female,Los Angeles,47196.4,Gold,Online,4,23,24,1353.59,18.34
CUST-10420,42.0,Male,New York,107785.56,Silver,Mobile App,58,10,22,4510.62,71.99
CUST-11190,26.0,Male,Denver,45323.25,Basic,In-Store,28,29,3,767.18,43.7
CUST-10770,32.0,Male,Portland,49283.11,Gold,Mobile App,2,84,1,20.09,39.63
CUST-10298,35.0,Male,Denver,46555.1,Silver,Online,24,24,16,689.52,48.01
CUST-10706,57.0,Male,Chicago,133550.11,Gold,In-Store,10,50,5,2366.76,473.84
CUST-10409,35.0,Male,Portland,72882.67,Gold,Mobile App,56,10,28,6102.37,113.98
CUST-11063,22.0,Female,Houston,25825.97,Basic,Online,27,6,25,726.12,48.71
CUST-10607,60.0,Male,Phoenix,112284.8,Silver,Online,31,70,7,1757.29,434.51
CUST-10893,33.0,Male,Houston,53188.11,Silver,Online,1,66,2,139.78,39.92
CUST-10498,32.0,Female,Atlanta,84723.22,Gold,Mobile App,53,5,33,4054.39,136.63
CUST-10108,49.0,Male,Portland,40405.02,Silver,Online,19,19,24,360.63,17.38
CUST-11106,20.0,Male,Portland,38103.37,Platinum,Online,15,19,20,801.62,54.0
CUST-10126,44.0,Male,Atlanta,42352.72,Silver,Online,34,27,19,619.27,14.92
CUST-10471,49.0,Male,Portland,89342.27,Silver,Mobile App,71,7,34,5144.48,133.74
CUST-10421,46.0,Non-Binary,Seattle,100844.58,Silver,Online,41,15,37,4443.28,189.74
CUST-10742,28.0,Male,New York,40224.95,Platinum,Online,8,79,2,174.72,72.27
CUST-11150,23.0,Female,Chicago,41283.51,Silver,In-Store,14,0,25,769.41,16.8
CUST-10247,57.0,Male,Austin,47693.575,Gold,Online,40,41,21,0.0,21.98
CUST-10268,49.0,Male,New York,45510.88,Basic,Online,29,18,14,822.84,40.67
CUST-10546,50.0,Female,Los Angeles,118477.37,Silver,Online,40,11,11,4748.55,214.15
CUST-10050,48.0,Male,Houston,23099.61,Basic,Online,16,52,17,771.1,16.57
CUST-10162,52.0,Female,Atlanta,39200.1,Gold,In-Store,13,25,20,671.92,32.6
CUST-10208,25.0,Female,Austin,49256.75,Basic,Online,28,52,14,782.46,34.99
CUST-10578,34.0,Male,Austin,78033.74,Silver,Online,33,86,4,340.26,478.87
CUST-10514,56.0,Female,Seattle,72551.26,Silver,Online,30,4,23,3769.94,146.94
CUST-10068,44.0,Male,Denver,66491.8,Basic,In-Store,36,15,14,828.69,22.29
CUST-11163,28.0,Male,Portland,38388.88,Platinum,Online,1,19,19,1104.13,40.1
CUST-10346,44.0,Male,Atlanta,58180.6,Gold,Mobile App,56,4,27,5184.22,121.48
CUST-10343,40.0,Female,Los Angeles,93470.41,Gold,Mobile App,30,0,28,3864.17,165.83
CUST-10707,55.0,Female,Boston,136040.69,Basic,In-Store,36,35,5,2312.96,380.07
CUST-10800,29.0,Male,Austin,44520.85,Silver,In-Store,5,68,1,156.24,64.91
CUST-10759,35.0,Male,Seattle,56973.52,Silver,Mobile App,5,71,3,160.71,52.72
CUST-10002,49.0,Male,Portland,22746.72,Silver,Online,46,6,22,863.15,47.65
CUST-10308,38.0,Male,Denver,50599.2,Basic,In-Store,12,20,7,448.29,49.35
CUST-10882,37.0,Male,New York,31504.97,Basic,Online,2,78,2,151.6,38.9
CUST-10826,34.0,Female,Denver,36660.64,Basic,In-Store,2,88,1,197.07,72.21
CUST-11075,31.0,Non-Binary,Houston,38745.14,Gold,In-Store,29,12,8,842.0,33.79
CUST-10645,47.0,Female,Boston,93985.14,Basic,Online,7,31,5,3215.93,282.9
CUST-10758,53.0,Female,Los Angeles,47195.99,Silver,Online,2,79,2,190.53,88.87
CUST-10006,27.0,Female,Denver,48567.03,Silver,Mobile App,15,4,10,611.84,29.0
CUST-10936,30.0,Female,Miami,17270.83,Gold,In-Store,13,64,3,159.77,41.95
CUST-11089,31.0,Female,Chicago,60129.48,Basic,Online,23,17,15,851.71,40.44
CUST-10620,68.0,Non-Binary,Portland,102388.41,Basic,Mobile App,36,50,6,2907.65,252.48
CUST-10639,59.0,Male,Miami,151936.56,Basic,In-Store,4,4,6,1828.46,481.37
CUST-10793,46.0,Non-Binary,Los Angeles,48263.78,Silver,In-Store,5,41,2,161.15,45.77
CUST-10991,18.0,Male,Houston,41270.64,Platinum,Mobile App,3,75,1,119.51,58.69
CUST-10616,49.0,Female,Austin,107378.06,Gold,In-Store,22,44,8,4256.22,237.69
CUST-10009,50.0,Female,Denver,36923.47,Platinum,Mobile App,6,33,19,759.98,25.48
CUST-10034,29.0,Female,Miami,34925.96,Basic,Online,38,14,12,737.29,19.77
CUST-10584,64.0,Female,Denver,108880.71,Silver,Online,25,82,5,1022.98,449.71
CUST-10122,52.0,Male,Portland,40825.08,Gold,In-Store,45,13,17,633.02,20.58
CUST-10511,41.0,Female,Austin,47693.575,Basic,Mobile App,71,11,32,4007.8,87.62
CUST-10182,39.0,Male,Atlanta,47693.575,Basic,Online,40,47,15,1099.26,20.4
CUST-10410,37.0,Male,Phoenix,103499.36,Basic,In-Store,71,16,31,4473.13,187.58
CUST-11088,23.0,Female,Los Angeles,45953.84,Silver,Mobile App,18,27,9,748.25,25.08
CUST-11137,21.0,Male,Phoenix,38990.5,Silver,Mobile App,8,7,9,1162.93,40.38
CUST-10161,32.0,Non-Binary,Phoenix,48855.96,Silver,Online,38,43,15,857.21,17.79
CUST-10763,38.0,Male,Austin,41665.99,Silver,Online,3,33,3,85.75,28.27
CUST-10922,23.0,Male,Denver,49928.81,Basic,Online,1,11,0,27.56,54.53
CUST-10973,33.0,Male,New York,15000.0,Silver,In-Store,4,63,2,110.38,23.18
CUST-10389,53.0,Male,Houston,113547.5,Gold,In-Store,42,6,13,3266.73,132.23
CUST-10954,39.0,Male,Denver,58244.82,Gold,In-Store,1,92,1,68.9,59.8
CUST-10236,51.0,Female,Denver,41344.92,Basic,Online,33,28,12,761.11,17.46
CUST-11158,23.0,Male,Los Angeles,39214.03,Silver,In-Store,1,0,18,588.38,45.56
CUST-10385,53.0,Female,Portland,54532.95,Gold,In-Store,56,11,37,3321.23,174.28
CUST-10878,24.0,Male,Portland,31148.72,Silver,In-Store,4,95,3,38.28,49.99
CUST-10465,54.0,Female,Miami,96178.06,Basic,In-Store,64,6,22,5355.47,157.73
CUST-11162,22.0,Male,Austin,42331.48,Silver,Mobile App,9,7,31,775.94,26.41
CUST-11053,18.0,Female,Miami,37686.29,Silver,In-Store,12,26,18,1308.03,42.42
CUST-10859,27.0,Female,Phoenix,25768.22,Silver,In-Store,10,106,4,112.97,18.49
CUST-10272,57.0,Male,Portland,34958.9,Gold,Online,29,27,16,709.56,23.63
CUST-10241,42.0,Male,Denver,33929.66,Platinum,Mobile App,23,25,11,100.95,19.69
CUST-10781,41.0,Female,Phoenix,56232.81,Silver,In-Store,8,69,4,110.5,34.41
CUST-10930,40.0,Female,Miami,35527.65,Basic,In-Store,6,78,1,104.2,43.88
CUST-10476,40.0,Female,Chicago,70072.12,Gold,In-Store,52,11,24,3986.48,152.18
CUST-10249,48.0,Female,Chicago,32050.16,Gold,Mobile App,58,25,19,1084.61,34.37
CUST-11105,30.0,Male,New York,46424.26,Gold,Online,4,17,22,957.45,15.57
CUST-10561,39.0,Male,Atlanta,133218.8,Basic,Online,14,80,4,2707.49,413.41
CUST-10483,35.0,Female,Miami,68071.38,Basic,Online,58,13,13,5342.02,114.39
CUST-10953,22.0,Male,Phoenix,61496.84,Basic,Online,1,123,2,233.41,60.47
CUST-10051,56.0,Female,Seattle,44812.66,Gold,Mobile App,38,32,9,713.94,22.87
CUST-10275,53.0,Female,Chicago,28175.81,Silver,In-Store,40,18,9,553.64,15.05
CUST-10487,49.0,Male,Seattle,92320.69,Basic,In-Store,45,10,15,4939.19,139.71
CUST-10682,68.0,Male,Phoenix,114771.54,Gold,In-Store,8,83,5,1781.75,405.35
CUST-10888,22.0,Female,New York,27444.4,Silver,In-Store,3,48,1,203.86,52.55
CUST-10661,60.0,Female,Seattle,101151.12,Basic,In-Store,29,39,6,2035.66,322.06
CUST-10597,64.0,Male,Boston,99267.77,Gold,Online,1,69,4,2199.22,391.82
CUST-10999,18.0,Male,Los Angeles,44759.15,Gold,Online,2,115,0,209.92,79.78
CUST-10869,42.0,Female,Chicago,61057.25,Silver,Mobile App,1,104,2,37.53,87.19
CUST-10305,72.0,Female,Austin,47693.575,Basic,Mobile App,44,16,13,273.02,27.6
CUST-10123,44.0,Male,Atlanta,34668.2,Silver,Online,36,19,9,333.24,30.26
CUST-10234,22.0,Female,Boston,55943.25,Silver,Online,1,14,22,686.73,25.14
CUST-10830,38.0,Female,Chicago,28255.16,Basic,In-Store,1,74,1,173.24,101.0
CUST-10448,25.0,Female,Los Angeles,74417.44,Basic,In-Store,36,0,24,3860.65,186.22
CUST-10841,31.0,Male,Los Angeles,36507.08,Platinum,Mobile App,8,82,1,132.55,44.21
CUST-10203,40.0,Female,Miami,27947.44,Basic,Mobile App,18,32,11,507.41,22.47
CUST-10754,49.0,Female,New York,29566.73,Basic,Online,6,78,2,245.54,68.21
CUST-10512,45.0,Female,Phoenix,93950.69,Silver,Mobile App,49,14,30,4656.31,172.53
